station_id,nearest_subway_name,nearest_subway_dist_m,subway_count_500m
66de4959-0aca-11e7-82f6-3863bb44ef7c,Carroll St,481.2,1
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,Rockaway Av,601.6,0
0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,30 Av,318.2,1
26217b73-7bb5-46e6-8094-1db05becd617,155 St,188.6,4
1835246658344669972,Junction Blvd,914.9,0
a2cf5872-bd4c-4311-832e-d62fd779ecc3,Parkside Av,157.7,1
1975518133370609774,14 St-Union Sq,287.2,5
66de0d91-0aca-11e7-82f6-3863bb44ef7c,Union St,24.9,1
943a1a27-1328-4823-8945-28d845280383,Inwood-207 St,27.9,3
1862008701134683118,182-183 Sts,1001.0,0
cb05443c-e68e-48f7-8d17-35353fa19d4d,34 St-Hudson Yards,136.1,1
af72ab76-c6cb-4994-af96-51fa8846ecdc,Rockaway Av,600.2,0
66de0cab-0aca-11e7-82f6-3863bb44ef7c,Smith-9 Sts,986.1,0
66dc7f02-0aca-11e7-82f6-3863bb44ef7c,Grand Central-42 St,92.0,4
66dbe15d-0aca-11e7-82f6-3863bb44ef7c,Classon Av,654.2,0
c602146e-d69d-43b6-9e8f-054c4df5377e,Hunts Point Av,295.4,1
b4b5824b-3c23-44b7-92a3-cec6a54583a0,170 St,213.2,1
2124036994734951288,86 St,1095.2,0
eb07bdfc-3a6f-40eb-96d2-0b92ac371619,Kingston Av,251.2,3
1917312704757770810,Grand Central-42 St,681.5,0
1828967979464708718,90 St-Elmhurst Av,232.1,2
2124035976827702128,Bay Ridge Av,45.0,1
1859808514684217788,103 St-Corona Plaza,470.3,1
66de4bbb-0aca-11e7-82f6-3863bb44ef7c,Smith-9 Sts,202.6,1
98ebf9c6-1d94-4e21-9007-c623875fdb5e,Brook Av,493.1,2
493e046c-5d62-4772-90c4-b6a9f4afcd39,Central Av,303.7,2
74723006-b32f-4590-8cc7-f15eec3808fe,Gates Av,214.6,1
566a6389-5c22-49ca-8c24-4d9eea135170,53 St,302.0,2
cd2d9dab-7708-4685-a56f-9412c738de7e,Crown Hts-Utica Av,989.9,0
66de0a78-0aca-11e7-82f6-3863bb44ef7c,Smith-9 Sts,767.4,0
0630217a-3913-47d9-9540-cf85688296a5,Astoria Blvd,484.3,1
f5393bc2-36d4-4508-bf51-fa48d121f751,61 St-Woodside,525.3,0
1bb1af93-b433-4da7-8054-009c85f7755a,161 St-Yankee Stadium,345.3,2
1804892772559499512,23 St,89.4,3
1828968883163894358,90 St-Elmhurst Av,1954.7,0
f3140fb8-347b-4dca-96df-eeef2d1bfc50,161 St-Yankee Stadium,676.9,0
563389a0-d90f-4155-9c50-528459df26aa,137 St-City College,24.2,1
e9575102-1081-4c30-8d15-ea95913579e2,Ralph Av,586.2,0
66de73fd-0aca-11e7-82f6-3863bb44ef7c,Graham Av,524.7,0
0fa27bd7-b182-4e7a-b5bb-90f4249cb368,Broadway,747.5,0
c71cca54-17f6-42bc-ba94-3f5bd9c70197,York St,246.4,1
f8c242cd-da59-4f0e-afd6-832bbdd7d328,Inwood-207 St,244.5,3
6fab98b7-b06a-49d8-a4d1-087ffce0ebcf,Freeman St,538.0,0
3f05490b-a3d8-4d15-bd25-0212555b5dff,Fort Hamilton Pkwy,210.1,1
c2bb1874-bcb7-47c5-aa7d-05423b9087e8,Nostrand Av,366.1,1
1828965172312150882,Church Av,363.1,2
b79c8433-9dd1-4d68-9156-7f2c2162bafe,Astoria-Ditmars Blvd,235.7,1
66dd217d-0aca-11e7-82f6-3863bb44ef7c,Greenpoint Av,594.3,0
66ddec3e-0aca-11e7-82f6-3863bb44ef7c,7 Av,415.0,1
7f4753d7-8d58-48bd-a881-de5bff08b27d,69 St,279.2,3
2124425439157234232,Bay Ridge Av,252.5,1
66dde76a-0aca-11e7-82f6-3863bb44ef7c,96 St,285.7,2
7a6fc75f-a605-4dd6-b567-b2bbbfb862f3,61 St-Woodside,1593.8,0
3a89411a-0bc6-4ba3-bc56-fab950c8eba1,Morgan Av,369.5,1
1d3a8670-09b3-4127-b750-af5311e565f0,174-175 Sts,382.8,1
162d5859-b735-4ff7-9613-01b21f22c1cd,Fulton St,108.3,6
6cd10426-b4e9-40e1-9b35-61f609190ac0,Astoria Blvd,121.9,1
66de71af-0aca-11e7-82f6-3863bb44ef7c,Atlantic Av-Barclays Ctr,81.4,6
77e31650-e86a-4b06-b2de-b92df2a7a7f5,21 St-Queensbridge,1264.9,0
66db408f-0aca-11e7-82f6-3863bb44ef7c,Franklin St,190.6,3
18eccc71-66be-4e4c-8335-095a9bf0df94,125 St,272.0,2
7779e057-b33e-46a7-8a1e-8c28bcd9a558,Halsey St,212.7,2
66db9e99-0aca-11e7-82f6-3863bb44ef7c,Delancey St-Essex St,941.1,0
2121032386733337206,Church Av,524.9,0
dad39e68-53f5-47c2-87e2-b1cc0e34f90f,135 St,463.0,1
19b61564-7629-41b4-80c8-1756135a5442,Jackson Av,380.8,1
66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,Nassau Av,308.4,2
3134c2d4-b090-4eb8-ab44-6f9622098f72,145 St,292.0,3
66db41bf-0aca-11e7-82f6-3863bb44ef7c,W 4 St-Wash Sq,166.4,3
2138075988152462096,Ditmas Av,71.4,1
61f2ffd4-159a-42b3-a4d9-3fdfc3349074,Halsey St,437.2,1
6fd61eee-d0ef-4580-9704-bd06b82bcb61,5 Av/53 St,268.8,5
1950648049868542106,Kingsbridge Rd,326.2,1
b713367c-3572-4225-b74a-9319ab537838,207 St,731.9,0
66dced76-0aca-11e7-82f6-3863bb44ef7c,Marcy Av,261.7,1
66dc8a3d-0aca-11e7-82f6-3863bb44ef7c,23 St-Baruch College,215.7,3
1096fc76-794e-4343-8eb0-0dd6c9a48266,Bedford Park Blvd,250.9,2
3d68a3fd-91da-49e8-9cd5-69b333863789,Dyckman St,252.5,2
1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Franklin Av-Medgar Evers College,39.5,3
66dbc420-0aca-11e7-82f6-3863bb44ef7c,Delancey St-Essex St,304.4,3
1840504138040045682,90 St-Elmhurst Av,1153.8,0
1960020234227886806,Lexington Av/59 St,175.4,3
2137775326353803668,Church Av,413.5,2
66dbe571-0aca-11e7-82f6-3863bb44ef7c,Christopher St-Stonewall,65.6,4
66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,1 Av,372.2,1
66de5005-0aca-11e7-82f6-3863bb44ef7c,4 Av-9 St,246.5,2
66dc10d1-0aca-11e7-82f6-3863bb44ef7c,1 Av,557.4,0
2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,190 St,203.9,2
2171903608969565866,Mosholu Pkwy,70.6,1
2124381939991318658,77 St,549.8,0
66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,72 St,28.1,1
0b613329-b8c8-4b8c-ad40-79952aa41157,110 St,583.6,0
0f45bcf6-7028-4584-a51e-4129847dbebc,14 St-Union Sq,225.7,6
912813fc-fde4-4430-8443-a4fa21477e7f,168 St-Washington Hts,190.8,3
96e72113-3681-4d19-88bb-032e76720093,34 St-Penn Station,72.3,2
1822663031356509142,Beverley Rd,462.8,2
e35c42c6-8b73-4528-b08d-c94b75624b40,Grand St,231.0,2
69f84045-48f9-4c6c-90d3-0503e5ed39e9,Grand Army Plaza,483.4,1
66db6f2e-0aca-11e7-82f6-3863bb44ef7c,East Broadway,66.4,2
90b141b9-c39f-4a26-a32d-08c7d1474d52,Hunts Point Av,527.0,0
66db447a-0aca-11e7-82f6-3863bb44ef7c,Whitehall St-South Ferry,127.5,8
66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,Bowery,190.9,6
75352ab4-8a31-4926-8b59-048a9e506452,Central Av,441.9,1
1f8f6714-42a7-45d5-86cd-a093c940b2c9,161 St-Yankee Stadium,259.8,2
d89dc10f-9be3-45a5-9c3c-06c04c963436,Jefferson St,740.2,0
4d24ab76-2f4a-4004-9fc5-09c00c1d9aa4,36 St,294.3,1
c2d549f8-f54c-4a0d-9ecd-6e6f79118279,Fresh Pond Rd,954.3,0
19d17911-1e4a-41fa-b62b-719aa0a6182e,Canal St,114.7,7
837b7db3-55c6-4595-a497-834972631752,Seneca Av,852.8,0
8d650b03-920d-4d44-a48f-8d9a1a0ba264,190 St,299.7,2
cbf76774-1276-4cf8-9442-f00571f1451c,Clark St,196.2,5
c4e9905f-457b-4be0-a878-2aa53fa0b09b,DeKalb Av,172.4,2
c7604869-5b55-40cf-812e-fc97901bdf14,Marcy Av,912.4,0
eb217a2c-1dd0-4690-a34e-ecc1a708f883,Bay Ridge Av,252.3,1
ab5c5ee6-9c4e-4aaa-a14e-d236d3e01d9a,40 St-Lowery St,246.7,2
fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,36 St,40.6,1
2177015593774932282,238 St,1153.8,0
2177016792070807878,Van Cortlandt Park-242 St,1548.8,0
9b7e3b8b-97ef-4038-820c-7cd1c1a34fc7,116 St,415.1,1
cc7b86cf-a2fb-4738-b967-de7b197dc930,1 Av,120.8,1
2171903733697659376,Mosholu Pkwy,321.8,1
66dc79e6-0aca-11e7-82f6-3863bb44ef7c,42 St-Port Authority Bus Terminal,895.9,0
7f3aa940-18ef-4900-89dc-cdb05f693f31,Gates Av,525.0,0
66dd266a-0aca-11e7-82f6-3863bb44ef7c,Court Sq,84.7,5
1854537815365165328,Junction Blvd,238.2,2
1848241425697670086,Grand Av-Newtown,346.9,2
1819720453019329398,Church Av,269.4,1
8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,145 St,297.9,4
1835247469495105628,Junction Blvd,1739.8,0
66dcf640-0aca-11e7-82f6-3863bb44ef7c,Bedford Av,293.9,1
1861680889400379678,231 St,287.9,1
d1c204d7-d575-417d-b134-6ebdf7e99f98,46 St,528.4,0
e10a6e12-d98c-4625-940a-9f83d9b2f6c4,Astoria-Ditmars Blvd,1008.9,0
17ba4945-b202-4667-965f-211d80622646,York St,1304.6,0
2126623199408050430,86 St,770.8,0
4753c893-e4bd-4d6a-bc4d-42209a19ebeb,Burnside Av,468.6,1
66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,72 St,270.9,2
1843486597735840252,Elmhurst Av,218.6,1
1906951766876655628,Park Pl,240.7,4
bb6bba3f-19a0-4ebb-a454-4ac678d9d62d,Crown Hts-Utica Av,253.8,1
5e93b806-08e1-4ef9-98ae-d3dda20e0469,Crown Hts-Utica Av,70.7,1
1843486189591985058,82 St-Jackson Hts,262.6,3
e4980fd0-e540-40ca-acba-c2a74f3294fc,15 St-Prospect Park,555.1,0
ecbfcdb7-fffc-4d45-bed2-1510fd45834d,161 St-Yankee Stadium,385.1,2
66dc9068-0aca-11e7-82f6-3863bb44ef7c,57 St,234.8,3
1835249317786962140,Junction Blvd,247.4,2
5f2766b0-362e-49e5-ab09-05e2c4b6f626,Bedford Park Blvd,330.3,2
40eaa69a-d3ab-48fc-b395-b5bdc6a1aa85,Vernon Blvd-Jackson Av,255.9,1
1815968422007427668,Beverly Rd,1373.7,0
1887292564377354448,Fordham Rd,947.0,0
15e1568b-f502-47a2-9d3d-b5aaa1edc239,Fresh Pond Rd,366.6,2
cd72b9da-b7c6-4785-92b5-0fb2130f0d7b,Mt Eden Av,535.8,0
87091002-cc25-452a-b5d9-f8d0c3fce422,Seneca Av,157.8,3
5eac53d0-5510-441a-9dbb-76bd38acf4ef,Kingsbridge Rd,422.6,1
d8e02e7b-632b-4fbe-95b9-80efa47473e3,181 St,313.7,2
9e0b3452-ef6d-4e94-8c05-7bef199cdb74,Hunters Point Av,34.2,3
d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,145 St,425.7,1
1859811213834095332,111 St,991.1,0
467e1de6-73a6-480f-9e83-fd1b03b71047,Grand St,638.8,0
fe65853e-b20a-4250-9677-2aa177283b72,145 St,74.6,2
1849008925260421550,Elmhurst Av,524.5,0
dccab832-b4a2-4105-927d-b52ec0d92c92,36 St,234.8,1
2098359443836787630,Grand Central-42 St,157.9,4
1849009244468810224,Grand Av-Newtown,344.7,2
3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,175 St,228.2,1
1864605659096685518,231 St,432.7,1
66db8ca4-0aca-11e7-82f6-3863bb44ef7c,1 Av,272.4,2
1843486390605672640,82 St-Jackson Hts,147.8,2
868586b3-ddc7-4b4b-9bed-a1e487033aaa,Bergen St,229.4,3
66de3fde-0aca-11e7-82f6-3863bb44ef7c,Cathedral Pkwy (110 St),29.9,2
66db479e-0aca-11e7-82f6-3863bb44ef7c,Canal St,51.3,5
1828964993433043090,Church Av,408.8,1
1814906873296976512,Church Av,463.7,1
8a13182a-4823-4fe7-afcd-a4ef0b134ed9,174-175 Sts,531.4,0
2127386600787000162,Kingsbridge Rd,138.5,2
1834145468418707676,90 St-Elmhurst Av,1802.3,0
8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,Bedford Park Blvd-Lehman College,48.3,2
c8060816-b4aa-4fd9-bc66-af28bf61dc87,137 St-City College,213.0,2
18326827-dcae-47e0-8518-c4bb9e21eef6,59 St,656.7,0
1814900898997467540,Winthrop St,598.6,0
66dcbf69-0aca-11e7-82f6-3863bb44ef7c,Kingston-Throop Avs,582.2,0
2018303498843153278,Court Sq-23 St,474.4,1
14f928c6-9a51-40a2-b7e6-a74e8b351dbf,125 St,394.8,2
ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,Rockaway Av,147.1,1
1817431953833509324,Parkside Av,550.3,0
01b7973e-c92e-4fbe-890e-2c24de33ce0e,Utica Av,623.8,0
66dc9143-0aca-11e7-82f6-3863bb44ef7c,Chambers St,600.0,0
1854255035042870020,65 St,353.9,3
66db33fc-0aca-11e7-82f6-3863bb44ef7c,14 St,215.6,6
398aa734-3893-4dba-a704-57ae8632c4f9,46 St,638.6,0
1848241963446241866,Woodhaven Blvd,630.5,0
efa2a82f-eb4a-4b82-a602-6c42cb984101,Kingston Av,512.2,0
2007842506069575758,231 St,69.4,1
64de0666-b9ab-404e-a16b-03e449bb5b4d,Gates Av,301.8,1
ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,Bay Ridge Av,323.6,1
6a52ceae-3b97-487a-9438-de844bfbf1c2,181 St,285.4,1
2868db5b-df51-4c36-8515-ef77a5b092c2,Jefferson St,246.6,1
923a60f7-2a0e-4a31-8dd5-66c8518c929e,40 St-Lowery St,436.0,1
b7c6ce96-a24d-4c1e-93ee-6f49c1adf119,167 St,786.0,0
b9c209b2-6284-4f5a-a32a-680ef9da1c1f,52 St,270.0,1
afd76a0e-ceb8-4d18-a427-b378c4d07a75,High St,411.1,1
68827e5f-ed28-45de-99bf-66093a8c504f,Crown Hts-Utica Av,426.6,1
1786696564295760054,Broadway,281.4,2
54782566-697b-497e-a503-dc1f39963eb2,30 Av,556.2,0
66de542a-0aca-11e7-82f6-3863bb44ef7c,Bergen St,69.4,1
66dc8bfd-0aca-11e7-82f6-3863bb44ef7c,28 St,177.9,2
c56739c2-b310-4d73-ab0e-b6036abd9561,46 St,184.2,1
66dc85bb-0aca-11e7-82f6-3863bb44ef7c,42 St-Port Authority Bus Terminal,109.2,5
77463580-6421-403d-b170-f2660c216175,Knickerbocker Av,359.7,1
9a37d8a1-990b-484c-9603-262dbd1165cc,Forest Av,721.6,0
e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,Fresh Pond Rd,1047.4,0
62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,Fort Hamilton Pkwy,165.7,1
66db9cc4-0aca-11e7-82f6-3863bb44ef7c,East Broadway,232.9,1
66dc7659-0aca-11e7-82f6-3863bb44ef7c,Grand Central-42 St,899.2,0
66dcf023-0aca-11e7-82f6-3863bb44ef7c,Marcy Av,178.5,2
66dbca0f-0aca-11e7-82f6-3863bb44ef7c,Wall St,44.2,10
c29c9178-bcb1-4c0c-b789-f4a89512a4e4,161 St-Yankee Stadium,564.3,0
324af152-33ea-48a7-8bb0-ad8b6f31571f,South Ferry,2126.1,0
a70b26b7-fbad-4787-bf15-29f7b13a19ab,Astoria-Ditmars Blvd,1073.0,0
1838071090619298218,111 St,255.7,1
679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,Gates Av,270.2,2
a724eb92-55ca-4b9f-9a87-c2e87b3cbd40,176 St,192.1,1
66dd18dd-0aca-11e7-82f6-3863bb44ef7c,Nassau Av,324.4,1
774c5443-d463-42b3-bfc5-b0ab3c56fe35,181 St,237.5,3
66dc0bbd-0aca-11e7-82f6-3863bb44ef7c,York St,364.1,1
f72a253f-3cef-4da8-9591-0cbd3a692162,Times Sq-42 St,76.4,6
1862759079900600428,176 St,384.7,1
8d2eff37-be09-4b46-a95d-abff89e16d56,Prospect Av,240.9,1
d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,116 St,334.1,2
e666a344-1afb-4512-b2e9-2fc5ed71be2b,Astoria-Ditmars Blvd,181.3,1
2104278402820534724,Montrose Av,358.0,2
330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,Astoria-Ditmars Blvd,809.2,0
f06c01c3-fd7f-443c-a0c7-fc9233d77f6a,8 Av,449.3,1
8456b63c-37c6-49a6-8c02-bb6dcfc35041,Inwood-207 St,215.7,2
66dc9223-0aca-11e7-82f6-3863bb44ef7c,28 St,746.5,0
1885718199416500650,182-183 Sts,1213.8,0
1814900752968579218,Winthrop St,344.7,2
66dde208-0aca-11e7-82f6-3863bb44ef7c,86 St,306.1,2
66dbebad-0aca-11e7-82f6-3863bb44ef7c,Jay St-MetroTech,303.6,5
f54ad1f8-fe58-49ac-82ae-b742aec66829,Canal St,202.4,8
1786699974232881542,Greenpoint Av,900.2,0
a958a8af-a0cc-4bca-9114-93c74ce3c693,Graham Av,610.2,0
9d23b0e9-a478-407c-a0e0-0aff1b0398fc,Halsey St,655.2,0
380394f7-64fa-4a65-a4d1-7bcaddd41fab,59 St,164.2,2
1815967674683118258,Church Av,1541.3,0
ed5c92f1-3293-4385-9e2b-9b716a096a19,Grand Army Plaza,285.2,2
7f1b4c40-d9fa-4182-be0e-a993655cfb6f,Brook Av,17.6,2
9ac5758f-0419-4e28-8387-6bcd28db17fa,Brook Av,287.8,2
66de88d7-0aca-11e7-82f6-3863bb44ef7c,Borough Hall,55.4,6
94bcf812-5cff-460c-841f-54876ed1e7a4,Crown Hts-Utica Av,516.2,0
1945126257666675246,Classon Av,393.7,2
2177078072664187730,116 St,242.5,1
a37bd0e0-d1e9-4302-9ff7-286e415aff1c,Jefferson St,2145.2,0
bf317efc-13f1-42be-8243-373a29354033,116 St,98.4,2
7f8cb36a-2bf4-4d57-afbd-331310f25355,125 St,294.9,2
66dc24b8-0aca-11e7-82f6-3863bb44ef7c,23 St,823.7,0
85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,Gates Av,426.4,1
1828967346753327602,65 St,1527.3,0
999865d2-0735-4e85-a9d4-00810231530e,Clinton-Washington Avs,1145.7,0
a1112e04-bc50-4782-b3d6-bb5902c0e8db,137 St-City College,391.0,2
02fb0f6a-b1dc-4e1c-97f8-fe70462670a3,Fort Hamilton Pkwy,313.1,1
1813395029173762108,96 St,316.7,1
1828965887815635862,69 St,318.1,4
66de59bd-0aca-11e7-82f6-3863bb44ef7c,Atlantic Av-Barclays Ctr,334.1,2
1804894168423871442,149 St-Grand Concourse,282.2,2
c530a1cb-7c60-4651-be8a-9bfa5eb43f8a,174 St,1059.9,0
c02864f0-2611-440b-98f4-45fddfd545fe,Astoria-Ditmars Blvd,1300.6,0
1947001743402778700,Flushing Av,331.7,2
1875023224873448258,90 St-Elmhurst Av,2152.3,0
2e5cde21-f0a2-4396-899e-6df275e99212,182-183 Sts,249.4,1
66dc3f08-0aca-11e7-82f6-3863bb44ef7c,42 St-Port Authority Bus Terminal,103.3,5
a76299eb-73f7-401c-aa8b-edff9ef003bd,Bergen St,452.6,1
65a1b09d-560d-46bf-8f5d-7f59471a587e,135 St,329.7,2
101c813e-02a8-4b6b-bd5d-981c1ea62019,Rockaway Av,341.1,1
c0a3b8fe-ba64-4cbb-b010-f760998d6c3a,Longwood Av,316.2,2
4d674595-187c-417c-a691-676c4446c9fc,E 143 St-St Mary's St,157.0,1
6651fc84-09d1-4cdb-a8d5-7d6345fb3466,61 St-Woodside,969.9,0
3db2fa34-0b56-4644-9ae9-bbee1583e717,Brook Av,887.4,0
1841926579628419438,103 St-Corona Plaza,1610.0,0
753591ba-36f7-4ded-ab7d-40df9994a05f,Kosciuszko St,698.9,0
1877920686883352866,Woodhaven Blvd,395.3,1
1877653505745721834,Jackson Hts-Roosevelt Av,380.2,2
1836581441921155232,82 St-Jackson Hts,346.9,3
e72f0aec-2293-4636-988c-b9d30df092f8,Wall St,197.8,13
c37931bb-8571-4671-a9a8-f3cf23897680,2 Av,454.9,1
66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,50 St,155.4,5
9719498d-bd5c-4424-86ac-dfe0795c57d1,46 St,353.0,2
3ff00115-e8da-4326-97d3-7bf4fe4df7a5,Halsey St,363.3,1
1817432233006383832,Beverley Rd,124.8,2
66dd455e-0aca-11e7-82f6-3863bb44ef7c,86 St,192.8,2
fea72f55-d296-47af-9446-149688dcccbd,Freeman St,882.1,0
66de269c-0aca-11e7-82f6-3863bb44ef7c,72 St,223.5,3
1a083890-e22b-4f81-8d98-567784034916,207 St,653.4,0
a6a132f9-89bf-42a4-afe6-1ca449b7f570,Halsey St,303.0,1
b47e5ffd-4215-4476-a89b-ebe52111f763,Roosevelt Island,208.9,1
1854538793462575652,103 St-Corona Plaza,1169.0,0
1786697932047949952,Graham Av,199.4,4
66de1f7f-0aca-11e7-82f6-3863bb44ef7c,103 St,240.5,1
4775fd25-2240-44d7-884a-d777d15a9b5e,Whitlock Av,180.8,2
1869753340438110380,Bronx Park East,1234.4,0
66dcccfe-0aca-11e7-82f6-3863bb44ef7c,Flushing Av,280.1,2
785b3e6b-dab5-4d25-afab-e2a1ef918669,52 St,138.3,2
1846085533896197012,Grand Av-Newtown,216.5,1
66ddea2a-0aca-11e7-82f6-3863bb44ef7c,86 St,405.6,2
1893519215751496610,36 St,496.4,1
66dea52b-0aca-11e7-82f6-3863bb44ef7c,Lorimer St,126.5,3
1a5eae13-8f27-4875-8330-a796c95f8ad6,Freeman St,349.2,2
dadd2084-d844-46f5-b7a4-128d31eeba8e,183 St,277.4,2
06f0d251-e1e3-435c-8c5f-9b991a14ca4a,46 St,1168.4,0
b7df61c0-8ead-46cb-9d6e-a6a3011ffb71,Steinway St,569.4,0
1876864480506022446,Elmhurst Av,330.9,1
9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,Freeman St,233.4,1
66de103b-0aca-11e7-82f6-3863bb44ef7c,Smith-9 Sts,1349.1,0
b03adb87-2bd9-43a5-a822-7d06a9ee2d81,Morgan Av,61.8,1
a23a40c3-6da5-4b0f-bb6b-8bfc01ec2261,3 Av-149 St,496.3,1
66dcca0d-0aca-11e7-82f6-3863bb44ef7c,Myrtle-Willoughby Avs,101.6,1
f752c376-3a6f-4cd3-b9fd-3c049d45a9a6,161 St-Yankee Stadium,480.0,2
2142879485385917038,Bergen St,317.6,1
3299ff79-36aa-42ef-b7f1-c40e95c8f570,Astoria Blvd,326.8,2
ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,46 St-Bliss St,43.1,2
8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,65 St,286.0,1
1835247745828931742,Junction Blvd,547.1,0
66db6da2-0aca-11e7-82f6-3863bb44ef7c,Bowling Green,42.9,8
c45aa693-fedd-478f-ade9-bf176c4e32ff,Crown Hts-Utica Av,509.3,0
d08be53f-9691-4d6f-81f3-7d052abb7dd6,Kingston Av,363.9,1
36025f2c-ee4d-4c1a-832d-733cf37f98ef,Fordham Rd,254.9,1
eb8fcff2-6f58-4724-b564-ebc9a8d374d8,Sutter Av-Rutland Rd,1146.4,0
01839a78-f228-4706-8f7f-147b857492f2,135 St,381.5,1
c7ffe3fa-9cd6-4d35-9060-7d5822381442,1 Av,560.3,0
2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,135 St,378.5,4
514afe43-84d4-4941-8281-75a93c5cd365,167 St,384.5,1
145bbc0d-8976-45ae-9565-158ba564d3d1,DeKalb Av,492.9,1
852218fc-5e5b-4153-bc3f-03760b57e68a,Freeman St,21.0,1
1817432954560889524,Beverly Rd,880.4,0
2124037656159914878,Bay Ridge-95 St,602.1,0
1202a491-9f76-4609-9b5c-eb7723ab5b45,Jefferson St,1658.0,0
1786697528321024934,Bedford Av,655.1,0
760ebaea-f7c7-45ad-aa3b-395d97adcf8f,116 St,308.3,4
66dd4f31-0aca-11e7-82f6-3863bb44ef7c,86 St,343.7,3
ace80a8c-6196-484e-8dd0-061e3c90389b,Bushwick Av-Aberdeen St,252.1,5
e1a3f2f9-618f-4727-b2d6-676e02aadf17,Dyckman St,356.3,2
1871972060496771504,231 St,707.4,0
aa0e6301-4162-428d-8943-7b684089b0d1,161 St-Yankee Stadium,278.6,2
426862de-f8f2-4967-ba41-76680a4b460c,174 St,227.1,1
d67375ea-3f93-4996-b0dc-f542341f2e6a,40 St-Lowery St,204.5,1
1828969726487003714,103 St-Corona Plaza,460.2,1
7d9a1b9e-0123-4561-a111-b3735fada687,170 St,484.8,1
81640d04-c36a-4fb1-98b0-85be10be516c,Utica Av,351.3,1
52dd11f4-bbd0-49ab-912b-06fac40d275d,15 St-Prospect Park,566.4,0
1908785111291682996,Hewes St,361.6,2
b7d7543b-74ac-4a48-a3c4-412f9ffbc727,135 St,169.1,1
1851254360969534132,90 St-Elmhurst Av,127.5,2
4f57360d-a4cb-4568-b74a-f3086ccaee2e,Dyckman St,236.6,1
9991b75b-a9ba-4abc-bf84-0108291be05a,Church Av,442.1,1
2123939659270367896,77 St,453.0,2
d52d4171-fd60-4a28-b7e2-89f3693e0591,Jefferson St,1139.9,0
0eacb768-c7d5-4499-9182-9a1331d9280c,Prospect Av,93.6,1
66dd23a9-0aca-11e7-82f6-3863bb44ef7c,21 St,240.6,5
2bf9addc-038b-48fe-8794-dde085c5e5dc,Lexington Av/59 St,551.9,0
66dca682-0aca-11e7-82f6-3863bb44ef7c,42 St-Port Authority Bus Terminal,240.5,7
2436e886-dc53-47cb-8733-d663f9dcd922,181 St,195.4,3
48e7e465-f861-452a-9bf7-7eacd0b2bcac,45 St,492.1,1
66de110b-0aca-11e7-82f6-3863bb44ef7c,Union St,401.0,1
f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,Morgan Av,441.4,1
f882ccc8-45aa-426b-aef6-514fe1d3d9cc,46 St,547.8,0
1860188607062574024,West Farms Sq-E Tremont Av,482.2,1
d7f55e1b-12db-49d1-9cd8-4fb464745841,69 St,236.4,3
66ddef96-0aca-11e7-82f6-3863bb44ef7c,96 St,39.4,2
66dc741f-0aca-11e7-82f6-3863bb44ef7c,14 St-Union Sq,228.8,5
50575cba-95ac-4134-9da1-3eec8253afc4,86 St,146.7,2
66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,81 St-Museum of Natural History,305.6,2
5d994b32-b7a5-450d-9bbb-93bf3b03e6d5,Simpson St,454.2,2
9b721468-3b28-429d-9e13-580cdf00a6a4,Jefferson St,91.5,1
40914c6b-293d-49ac-b83a-d9d4af998aea,Jackson Av,352.4,2
7cb65297-c880-459a-b054-4e059576c02a,53 St,731.3,0
2142879839954225698,Myrtle Av,112.6,2
2121032507515216178,Beverley Rd,603.4,0
7f6674c4-5568-4766-b172-0385348ae184,137 St-City College,296.1,2
1864606193814670106,Mosholu Pkwy,775.1,0
6ca15d94-897a-4c81-ab47-366829afb7c4,Myrtle-Wyckoff Avs,286.3,2
66dce4fc-0aca-11e7-82f6-3863bb44ef7c,Lorimer St,71.2,3
