start_station_id,matched_station_name,borough,GEOID,latitude,longitude,capacity,total_rides_2025,avg_daily_rides,avg_member_share,avg_trip_duration_min,ebike_share,avg_weekday_rides,avg_weekend_rides,weekday_weekend_ratio,rides_per_dock,median_household_income,poverty_rate,no_vehicle_share,households_per_sqkm,nearest_subway_dist_m,subway_count_500m,nearest_subway_name,income_band,poverty_band
4801.10,Arion Pl & Broadway,Brooklyn,36047038900,40.697891,-73.936642,20.0,1605,43.378,0.863,11.26,0.822,43.667,42.6,1.03,2.17,98819.0,12.8,0.5679347826086957,9034.6,112.6,2.0,Myrtle Av,Mid-High,Moderate
4807.02,Madison St & Cypress Ave,Queens,36081055100,40.70068,-73.90742,17.0,9016,24.701,0.824,11.12,0.73,24.778,24.51,1.01,1.45,80268.0,17.0,0.7283489096573209,10346.0,233.1,3.0,Seneca Av,Mid-Low,Elevated
4812.02,Nassau St & Navy St,Brooklyn,36047002300,40.69839895,-73.98068914,58.0,17086,46.811,0.802,12.7,0.617,45.586,49.885,0.91,0.81,34977.0,33.4,0.8332203389830508,8094.9,610.1,0.0,York St,Low,High
4816.02,Myrtle Ave & Linden St,Brooklyn,36047043900,40.69943,-73.91337,25.0,5216,14.409,0.748,12.45,0.694,13.569,16.549,0.82,0.58,114318.0,16.3,0.6379928315412187,5579.9,83.0,2.0,Myrtle-Wyckoff Avs,Mid-High,Elevated
4816.05,Myrtle Ave & Grove St,Brooklyn,36047043300,40.69905,-73.91516,23.0,6466,17.715,0.778,13.09,0.725,16.628,20.442,0.81,0.77,59551.0,29.9,0.7649098474341193,8570.8,237.7,3.0,Myrtle-Wyckoff Avs,Mid-Low,High
4818.02,Nostrand Ave & Flushing Ave,Brooklyn,36047025500,40.69928,-73.953259,25.0,6951,19.044,0.769,11.65,0.696,19.387,18.183,1.07,0.76,26906.0,32.2,0.6434034416826003,15090.3,282.7,1.0,Flushing Av,Low,High
4818.03,Union Ave & Wallabout St,Brooklyn,36047050700,40.70029511,-73.95032283,31.0,8012,21.951,0.845,11.87,0.629,22.923,19.51,1.17,0.71,59158.0,36.5,0.5053254437869823,4844.4,11.8,2.0,Flushing Av,Mid-Low,High
4821.03,Sands St & Jay St,Brooklyn,36047002300,40.700119,-73.9862,48.0,29313,80.31,0.807,13.48,0.688,86.41,65.0,1.33,1.67,34977.0,33.4,0.8332203389830508,8094.9,149.5,2.0,York St,Low,High
4821.06,Cadman Plaza E & Red Cross Pl,Brooklyn,36047001300,40.69991755,-73.98971773,39.0,19670,53.89,0.773,13.27,0.679,53.536,54.779,0.98,1.38,139866.0,10.5,0.6580645161290323,4758.4,94.2,3.0,High St,High,Moderate
4821.1,Adams St & Prospect St,Brooklyn,36047002100,40.700763083261506,-73.98869812488556,59.0,335,4.036,0.789,14.49,0.791,3.75,4.783,0.78,0.07,250001.0,9.0,0.5489285714285714,5293.5,178.6,2.0,York St,High,Moderate
4821.10,Adams St & Prospect St,Brooklyn,36047002100,40.700763083261506,-73.98869812488556,59.0,17212,47.156,0.787,16.21,0.792,47.414,46.51,1.02,0.8,250001.0,9.0,0.5489285714285714,5293.5,178.6,2.0,York St,High,Moderate
4824.03,Stockholm St & Wilson Ave,Brooklyn,36047042900,40.699304,-73.923044,23.0,19634,53.792,0.775,12.59,0.73,50.322,62.5,0.81,2.34,65000.0,27.1,0.7492639842983317,12121.3,289.9,2.0,Knickerbocker Av,Mid-Low,High
4826.04,Wallabout St & Kent Ave,Brooklyn,36047053700,40.6991049,-73.960633406,23.0,10301,28.222,0.767,14.04,0.617,29.253,25.635,1.14,1.23,44085.0,44.9,0.5851851851851851,4837.1,888.0,0.0,Flushing Av,Low,High
4829.01,Columbia Heights & Cranberry St,Brooklyn,36047000100,40.70037867,-73.99548059,37.0,12268,55.013,0.805,14.46,0.724,51.503,63.734,0.81,1.49,178162.0,2.8,0.5080956052428681,12482.0,381.6,2.0,Clark St,High,Low
4830.02,61 St & 60 Ln,Queens,36081055700,40.70055,-73.8943,9.0,4743,12.995,0.827,10.54,0.78,13.609,11.452,1.19,1.44,101636.0,9.5,0.5542435424354244,5675.3,640.6,0.0,Fresh Pond Rd,Mid-High,Moderate
4832.07,Central Ave & Melrose St,Brooklyn,36047042500,40.70112,-73.93039,17.0,12757,34.951,0.775,12.4,0.772,34.023,37.279,0.91,2.06,86316.0,14.5,0.7238675958188153,6839.6,441.9,1.0,Central Av,Mid-Low,Moderate
4837.03,Centre St & Seneca Ave,Queens,36081055700,40.69969,-73.9022,23.0,6168,16.945,0.805,13.49,0.774,16.13,19.01,0.85,0.74,101636.0,9.5,0.5542435424354244,5675.3,481.5,1.0,Halsey St,Mid-High,Moderate
4840.06,Beaver St & Fayette St,Brooklyn,36047038900,40.70099,-73.93921,30.0,19179,52.545,0.785,12.69,0.694,52.705,52.144,1.01,1.75,98819.0,12.8,0.5679347826086957,9034.6,180.8,1.0,Flushing Av,Mid-High,Moderate
4846.01,South St & Whitehall St,Manhattan,36061000900,40.70122128,-74.01234218,55.0,30005,84.284,0.733,19.03,0.645,83.851,85.376,0.98,1.53,250001.0,6.6,0.7872340425531915,2987.8,145.9,3.0,South Ferry,High,Low
4847.03,Wyckoff Ave & Gates Ave,Brooklyn,36047043900,40.699871408829885,-73.91171872615814,36.0,31455,85.943,0.812,9.3,0.737,86.298,85.048,1.01,2.39,114318.0,16.3,0.6379928315412187,5579.9,12.9,3.0,Myrtle-Wyckoff Avs,Mid-High,Elevated
4850.04,Tompkins Ave & Hopkins St,Brooklyn,36047025700,40.69957608,-73.94708417,19.0,10737,29.416,0.799,12.45,0.726,31.287,24.721,1.27,1.55,88750.0,39.1,0.6109936575052854,5222.9,280.1,2.0,Flushing Av,Mid-High,High
4853.06,Bridge St & York St,Brooklyn,36047002300,40.70133448066992,-73.98471236228943,54.0,13646,37.386,0.836,13.87,0.801,38.464,34.683,1.11,0.69,34977.0,33.4,0.8332203389830508,8094.9,172.0,1.0,York St,Low,High
4856.05,Irving Ave & Harman St,Brooklyn,36047044300,40.70108,-73.9179,21.0,14421,39.51,0.786,13.68,0.737,35.992,48.337,0.74,1.88,94517.0,10.4,0.6224385245901639,11635.0,306.9,3.0,DeKalb Av,Mid-High,Moderate
4861.05,Henry St & Middagh St,Brooklyn,36047000100,40.7003,-73.991581,34.0,18438,61.256,0.8,13.89,0.681,60.153,64.012,0.94,1.8,178162.0,2.8,0.5080956052428681,12482.0,138.9,3.0,High St,High,Low
4862.04,Myrtle Ave & 65 St,Queens,36081057700,40.70117,-73.8904,19.0,5054,13.885,0.77,12.57,0.785,14.602,12.068,1.21,0.73,75750.0,13.2,0.3924843423799583,7701.0,724.0,0.0,Fresh Pond Rd,Mid-Low,Moderate
4862.07,Cooper Ave & 65 Pl,Queens,36081062900,40.69953,-73.88873,23.0,2858,7.917,0.806,14.39,0.782,8.259,7.049,1.17,0.34,101097.0,10.0,0.3197389885807504,6680.1,954.3,0.0,Fresh Pond Rd,Mid-High,Moderate
4864.09,Wilson Ave & Troutman St,Brooklyn,36047042300,40.70166,-73.92754,26.0,21440,58.74,0.775,13.51,0.79,54.517,69.337,0.79,2.26,123750.0,9.2,0.5150523560209425,8385.0,423.0,1.0,Central Av,Mid-High,Moderate
4871.02,71 Ave & Myrtle Ave,Queens,36081058300,40.70067,-73.89907,27.0,8382,23.027,0.806,12.41,0.78,22.429,24.544,0.91,0.85,109327.0,11.8,0.41159627773801,9761.5,536.9,0.0,Forest Av,Mid-High,Moderate
4873.08,Evergreen Ave & Noll St,Brooklyn,36047042500,40.70106,-73.93318,25.0,18836,51.605,0.817,13.1,0.75,48.636,59.058,0.82,2.06,86316.0,14.5,0.7238675958188153,6839.6,476.6,1.0,Myrtle Av,Mid-Low,Moderate
4880.11,Madison St & Seneca Ave,Queens,36081055100,40.70183,-73.90625,22.0,6985,19.085,0.778,13.16,0.802,17.882,22.115,0.81,0.87,80268.0,17.0,0.7283489096573209,10346.0,162.8,2.0,Seneca Av,Mid-Low,Elevated
4883.03,Broadway & Whipple St,Brooklyn,36047050700,40.7016657,-73.9437303,27.0,21995,60.26,0.838,12.13,0.691,61.762,56.49,1.09,2.23,59158.0,36.5,0.5053254437869823,4844.4,269.5,2.0,Flushing Av,Mid-Low,High
4889.06,Bus Slip & State St,Manhattan,36061000900,40.701907,-74.013942,69.0,21660,59.342,0.588,23.6,0.595,54.64,71.144,0.77,0.86,250001.0,6.6,0.7872340425531915,2987.8,29.5,3.0,South Ferry,High,Low
4890.11,Menahan St & Wyckoff Ave,Brooklyn,36047044100,40.70113,-73.91422,20.0,8747,23.964,0.746,12.68,0.764,22.425,27.827,0.81,1.2,78526.0,25.9,0.5959332638164755,13505.1,244.3,3.0,Myrtle-Wyckoff Avs,Mid-Low,High
4892.02,Lorimer St & Harrison Ave,Brooklyn,36047050900,40.702726,-73.94984,18.0,1941,5.562,0.85,12.53,0.55,5.282,6.289,0.84,0.31,42361.0,48.4,0.3854961832061068,7391.3,241.2,3.0,Lorimer St,Low,High
4895.03,Front St & Jay St,Brooklyn,36047002100,40.702461,-73.986842,24.0,30406,91.309,0.826,13.89,0.765,91.888,89.769,1.02,3.8,250001.0,9.0,0.5489285714285714,5293.5,118.6,2.0,York St,High,Moderate
4895.09,Jay St & York St,Brooklyn,36047002100,40.70140317257725,-73.98672670125961,39.0,50331,137.893,0.823,12.64,0.779,142.667,125.913,1.13,3.54,250001.0,9.0,0.5489285714285714,5293.5,2.2,2.0,York St,High,Moderate
4895.15,Pearl St & York St,Brooklyn,36047002100,40.70140463410644,-73.98768022656441,54.0,12089,33.121,0.753,15.89,0.782,32.816,33.885,0.97,0.61,250001.0,9.0,0.5489285714285714,5293.5,78.3,2.0,York St,High,Moderate
4898.02,Irving Ave & DeKalb Ave,Brooklyn,36047042900,40.7027,-73.92095,27.0,16135,44.205,0.74,13.21,0.757,39.375,56.327,0.7,1.64,65000.0,27.1,0.7492639842983317,12121.3,246.1,3.0,DeKalb Av,Mid-Low,High
4903.08,Old Fulton St,Brooklyn,36047002100,40.70277159,-73.99383605,39.0,30704,84.352,0.642,20.43,0.67,72.688,113.51,0.64,2.16,250001.0,9.0,0.5489285714285714,5293.5,472.7,1.0,High St,High,Moderate
4903.09,Dock St & Front St,Brooklyn,36047002100,40.702709,-73.99253,29.0,17680,48.571,0.675,19.23,0.723,44.681,58.298,0.77,1.67,250001.0,9.0,0.5489285714285714,5293.5,411.1,1.0,High St,High,Moderate
4904.03,Cypress Hills St & Otto Rd,Queens,36081061301,40.70204,-73.89288,19.0,1872,5.318,0.703,14.63,0.737,5.283,5.408,0.98,0.28,93669.0,11.6,0.4784530386740331,2539.6,525.7,0.0,Fresh Pond Rd,Mid-High,Moderate
4906.07,George St & Wilson Ave,Brooklyn,36047042500,40.702997,-73.92997,19.0,13846,37.934,0.8,13.33,0.752,34.057,47.663,0.71,2.0,86316.0,14.5,0.7238675958188153,6839.6,441.4,1.0,Morgan Av,Mid-Low,Moderate
4912.1,Catalpa Ave & Woodward Ave,Queens,36081055100,40.70229,-73.90145,19.0,166,2.515,0.85,15.59,0.777,2.37,2.85,0.83,0.13,80268.0,17.0,0.7283489096573209,10346.0,274.0,1.0,Forest Av,Mid-Low,Elevated
4912.10,Catalpa Ave & Woodward Ave,Queens,36081055100,40.70229,-73.90145,19.0,13328,36.515,0.785,14.54,0.82,33.755,43.442,0.78,1.92,80268.0,17.0,0.7283489096573209,10346.0,274.0,1.0,Forest Av,Mid-Low,Elevated
4914.03,Bushwick Ave & Forrest St,Brooklyn,36047039100,40.70076,-73.93641,20.0,16138,44.214,0.827,11.7,0.757,42.828,47.692,0.9,2.21,103796.0,24.5,0.689641591177629,15279.3,400.1,2.0,Myrtle Av,Mid-High,Elevated
4920.13,South St & Broad St,Manhattan,36061000900,40.70188858913366,-74.01089876890182,31.0,4990,14.257,0.768,18.8,0.704,16.13,9.302,1.73,0.46,250001.0,6.6,0.7872340425531915,2987.8,221.3,3.0,Whitehall St-South Ferry,High,Low
4921.04,Cypress Ave & Palmetto St,Queens,36081054900,40.701573408737914,-73.90876293182373,25.0,5677,15.553,0.748,12.79,0.758,14.674,17.76,0.83,0.62,104821.0,10.0,0.5562700964630225,9465.5,157.8,3.0,Seneca Av,Mid-High,Moderate
4927.04,Front St & Gold St,Brooklyn,36047002100,40.70224,-73.982578,37.0,25046,68.619,0.85,13.71,0.75,68.732,68.337,1.01,1.85,250001.0,9.0,0.5489285714285714,5293.5,364.1,1.0,York St,High,Moderate
4931.05,Wyckoff Ave & Stanhope St,Brooklyn,36047044300,40.703545,-73.917775,22.0,29130,79.808,0.825,10.83,0.758,78.904,82.077,0.96,3.63,94517.0,10.4,0.6224385245901639,11635.0,62.3,1.0,DeKalb Av,Mid-High,Moderate
4933.03,Marcy Ave & Lynch St,Brooklyn,36047050900,40.702753,-73.953168,23.0,1811,5.13,0.821,12.26,0.609,5.106,5.192,0.98,0.22,42361.0,48.4,0.3854961832061068,7391.3,361.9,3.0,Flushing Av,Low,High
4933.04,Marcy Ave & Rutledge St,Brooklyn,36047052900,40.703681,-73.95427,19.0,2080,5.96,0.788,13.24,0.681,6.781,3.699,1.83,0.31,39549.0,16.4,0.5454545454545454,6100.4,361.6,2.0,Hewes St,Low,Elevated
4936.01,Front St & Washington St,Brooklyn,36047002100,40.70255088,-73.98940236,57.0,41009,116.503,0.771,15.66,0.777,115.617,118.768,0.97,2.04,250001.0,9.0,0.5489285714285714,5293.5,257.7,2.0,York St,High,Moderate
4936.21,Main St & Plymouth St,Brooklyn,36047002100,40.703781673548306,-73.99073392152786,45.0,34619,95.107,0.672,19.83,0.728,91.592,103.894,0.88,2.11,250001.0,9.0,0.5489285714285714,5293.5,427.8,2.0,York St,High,Moderate
4937.03,65 Pl & Central Ave,Queens,36081057900,40.70264,-73.88981,21.0,167,3.212,0.757,10.87,0.778,3.053,3.643,0.84,0.15,76023.0,9.4,0.4736842105263157,9729.6,645.8,0.0,Fresh Pond Rd,Mid-Low,Moderate
4939.07,Suydam St & Knickerbocker Ave,Brooklyn,36047042900,40.702013,-73.923769,27.0,25328,69.392,0.779,13.45,0.705,62.713,86.154,0.73,2.57,65000.0,27.1,0.7492639842983317,12121.3,492.9,1.0,DeKalb Av,Mid-Low,High
4945.06,Fresh Pond Rd & 69 Ave,Queens,36081058300,40.70311,-73.89547,28.0,6525,17.877,0.769,12.94,0.802,17.751,18.192,0.98,0.64,109327.0,11.8,0.41159627773801,9761.5,343.8,1.0,Fresh Pond Rd,Mid-High,Moderate
4947.04,Central Ave & Flushing Ave,Brooklyn,36047042500,40.702831,-73.9333,21.0,10429,28.573,0.79,12.71,0.676,26.368,34.106,0.77,1.36,86316.0,14.5,0.7238675958188153,6839.6,369.5,1.0,Morgan Av,Mid-Low,Moderate
4953.04,South St & Gouverneur Ln,Manhattan,36061000700,40.70355377,-74.00670227,43.0,30046,82.544,0.72,18.44,0.619,81.381,85.452,0.95,1.92,190388.0,3.8,0.8610260336906586,20629.5,415.7,2.0,Wall St,High,Low
4953.08,Front St & Pine St,Manhattan,36061000700,40.70531,-74.00613,53.0,15962,47.79,0.763,17.7,0.708,50.477,41.032,1.23,0.9,190388.0,3.8,0.8610260336906586,20629.5,301.5,3.0,Wall St,High,Low
4954.07,Madison St & Woodward Ave,Queens,36081058900,40.70408,-73.90408,20.0,7660,20.986,0.766,13.47,0.762,19.471,24.788,0.79,1.05,60224.0,28.3,0.6824146981627297,11526.5,92.8,2.0,Forest Av,Mid-Low,High
4956.09,Seigel St & Humboldt St,Brooklyn,36047048900,40.704613,-73.940865,42.0,5565,33.125,0.824,12.85,0.704,32.167,35.521,0.91,0.79,26070.0,42.4,0.7876221498371335,16761.1,358.0,2.0,Montrose Av,Low,High
4962.01,Broadway & Battery Pl,Manhattan,36061001300,40.70463334,-74.01361706,52.0,26694,73.335,0.757,17.57,0.619,82.226,50.806,1.62,1.41,171923.0,11.9,0.9233812949640288,8763.7,42.9,8.0,Bowling Green,High,Moderate
4962.08,Broad St & Bridge St,Manhattan,36061000900,40.70365182,-74.01167797,49.0,25516,69.907,0.791,16.95,0.691,75.705,55.356,1.37,1.43,250001.0,6.6,0.7872340425531915,2987.8,127.5,8.0,Whitehall St-South Ferry,High,Low
4962.09,Pearl St & Whitehall St,Manhattan,36061000900,40.703144,-74.013178,44.0,10784,29.873,0.738,18.77,0.64,33.564,20.5,1.64,0.68,250001.0,6.6,0.7872340425531915,2987.8,16.8,6.0,Whitehall St-South Ferry,High,Low
4963.13,Menahan St & Seneca Ave,Queens,36081054700,40.70461,-73.91054,16.0,8926,24.455,0.801,11.6,0.814,22.877,28.413,0.81,1.53,119732.0,8.4,0.5047489823609227,11412.8,312.9,1.0,Seneca Av,Mid-High,Low
4965.01,Lorimer St & Broadway,Brooklyn,36047050900,40.70411791,-73.94818595,29.0,11842,32.355,0.791,12.0,0.646,31.168,35.346,0.88,1.12,42361.0,48.4,0.3854961832061068,7391.3,71.2,3.0,Lorimer St,Low,High
4968.03,Bridge St & Front St,Brooklyn,36047002100,40.70296934155272,-73.98469090461731,47.0,40074,109.792,0.858,14.08,0.789,111.82,104.702,1.07,2.34,250001.0,9.0,0.5489285714285714,5293.5,246.4,1.0,York St,High,Moderate
4971.01,Hart St & Wyckoff Ave,Brooklyn,36047044500,40.704876,-73.919911,24.0,11513,31.542,0.793,12.46,0.772,28.77,38.5,0.75,1.31,86717.0,14.6,0.6067961165048543,9709.0,172.4,2.0,DeKalb Av,Mid-High,Moderate
4977.03,65 St & Otto Rd,Queens,36081061301,40.70389,-73.89116,21.0,3115,8.605,0.761,13.91,0.828,9.1,7.343,1.24,0.41,93669.0,11.6,0.4784530386740331,2539.6,472.5,1.0,Fresh Pond Rd,Mid-High,Moderate
4979.07,Knickerbocker Ave & George St,Brooklyn,36047042700,40.704425,-73.92836,23.0,13737,37.636,0.778,13.88,0.722,34.774,44.817,0.78,1.64,92250.0,11.7,0.6969535008017104,12619.3,446.9,1.0,Morgan Av,Mid-High,Moderate
4982.02,Taylor St & Bedford Ave,Brooklyn,36047054500,40.705774,-73.963252,23.0,5769,15.805,0.779,13.24,0.675,15.77,15.894,0.99,0.69,42071.0,34.2,0.741238793806031,14627.4,545.1,0.0,Marcy Av,Low,High
4985.09,60 Pl & 67 Ave,Queens,36081058500,40.70497,-73.89965,15.0,3002,8.385,0.804,13.62,0.759,8.236,8.77,0.94,0.56,101157.0,6.0,0.5095502156500308,9482.2,295.2,2.0,Forest Av,Mid-High,Low
4987.06,White St & Moore St,Brooklyn,36047048500,40.704508,-73.9351,21.0,14045,38.585,0.816,14.13,0.689,36.808,43.029,0.86,1.84,130278.0,25.2,0.6166347992351816,1798.7,246.0,1.0,Morgan Av,Mid-High,Elevated
4993.02,Pearl St & Hanover Square,Manhattan,36061000700,40.7047177,-74.00926027,68.0,33043,90.529,0.842,15.42,0.724,92.935,84.49,1.1,1.33,190388.0,3.8,0.8610260336906586,20629.5,234.3,8.0,Wall St,High,Low
4993.13,Old Slip & South St,Manhattan,36061000700,40.70336686695866,-74.007867872715,93.0,20334,56.017,0.812,17.37,0.685,66.811,29.135,2.29,0.6,190388.0,3.8,0.8610260336906586,20629.5,397.9,3.0,Wall St,High,Low
4993.15,Water St & Gouverneur Ln,Manhattan,36061000700,40.70469667894968,-74.00803416967392,37.0,16531,45.29,0.782,16.5,0.708,45.866,43.846,1.05,1.22,190388.0,3.8,0.8610260336906586,20629.5,252.7,4.0,Wall St,High,Low
4994.1,Onderdonk Ave & Gates Ave,Queens,36081054900,40.70413,-73.90737,19.0,121,2.086,0.75,11.75,0.81,1.634,3.176,0.51,0.11,104821.0,10.0,0.5562700964630225,9465.5,155.3,2.0,Seneca Av,Mid-High,Moderate
4994.10,Onderdonk Ave & Gates Ave,Queens,36081054900,40.70413,-73.90737,19.0,10629,29.121,0.8,11.14,0.821,27.92,32.135,0.87,1.53,104821.0,10.0,0.5562700964630225,9465.5,155.3,2.0,Seneca Av,Mid-High,Moderate
4996.08,McKibbin St & Manhattan Ave,Brooklyn,36047050500,40.70510918,-73.94407279,23.0,23440,64.219,0.859,12.47,0.712,60.544,73.442,0.82,2.79,57500.0,34.4,0.7597465886939572,12112.5,313.1,2.0,Lorimer St,Low,High
5001.08,Little West St & 1 Pl,Manhattan,36061031704,40.70569254,-74.01677685,35.0,45972,125.607,0.785,16.3,0.528,123.313,131.385,0.94,3.59,218917.0,3.3,0.7719410634208841,20809.4,248.5,7.0,Bowling Green,High,Low
5002.09,Harman St & Seneca Ave,Queens,36081054500,40.70577,-73.91292,19.0,10738,29.419,0.819,11.03,0.752,28.372,32.048,0.89,1.55,66076.0,9.2,0.5271816881258942,12320.0,512.6,0.0,DeKalb Av,Mid-Low,Moderate
5004.02,Boerum St & Broadway,Brooklyn,36047051100,40.70538077,-73.94976519,19.0,19094,52.169,0.835,11.4,0.672,50.71,55.846,0.91,2.75,88457.0,19.6,0.7505219206680585,12050.0,91.4,3.0,Broadway,Mid-High,Elevated
5010.02,Willoughby Ave & Wyckoff Ave,Brooklyn,36047044700,40.705614,-73.92153,23.0,25282,69.266,0.795,12.2,0.751,61.866,87.837,0.7,3.01,89511.0,34.5,0.7630480167014614,5884.2,160.6,2.0,Jefferson St,Mid-High,High
5018.06,Knickerbocker Ave & Thames St,Brooklyn,36047045300,40.70539,-73.92976,20.0,14930,40.904,0.783,14.87,0.728,38.134,47.856,0.8,2.05,70598.0,38.6,0.7218155197657394,2137.5,297.8,1.0,Morgan Av,Mid-Low,High
5024.1,Water St & Fletcher St,Manhattan,36061001502,40.706410755236135,-74.00559738278389,79.0,769,7.394,0.87,14.09,0.718,7.293,7.655,0.95,0.09,204310.0,5.8,0.8932186234817814,18927.7,298.7,5.0,Wall St,High,Low
5024.10,Water St & Fletcher St,Manhattan,36061001502,40.706410755236135,-74.00559738278389,79.0,47059,128.929,0.81,14.58,0.763,133.663,117.048,1.14,1.63,204310.0,5.8,0.8932186234817814,18927.7,298.7,5.0,Wall St,High,Low
5025.02,Madison St & Forest Ave,Queens,36081058900,40.70555,-73.90245,25.0,8168,22.378,0.75,13.07,0.814,22.874,21.135,1.08,0.9,60224.0,28.3,0.6824146981627297,11526.5,136.0,1.0,Forest Av,Mid-Low,High
5027.02,Bushwick Ave & McKibbin St,Brooklyn,36047048500,40.705517,-73.93936,21.0,11276,30.893,0.804,13.3,0.706,29.215,35.106,0.83,1.47,130278.0,25.2,0.6166347992351816,1798.7,250.5,1.0,Montrose Av,Mid-High,Elevated
5033.01,Broadway & Morris St,Manhattan,36061001300,40.705945132708806,-74.01321887969969,69.0,38905,106.882,0.78,16.88,0.738,115.464,85.136,1.36,1.55,171923.0,11.9,0.9233812949640288,8763.7,142.1,8.0,Rector St,High,Moderate
5034.03,Menahan St & Onderdonk Ave,Queens,36081059100,40.70553,-73.9096,20.0,10806,30.786,0.816,12.24,0.828,28.884,35.56,0.81,1.54,53832.0,26.1,0.6436943272386311,10556.3,345.4,1.0,Seneca Av,Low,High
5036.06,Leonard St & Boerum St,Brooklyn,36047051100,40.70583339,-73.94644578,24.0,16563,45.378,0.824,13.02,0.692,40.379,57.923,0.7,1.89,88457.0,19.6,0.7505219206680585,12050.0,233.0,2.0,Lorimer St,Mid-High,Elevated
5043.06,Suydam St & St Nicholas Ave,Brooklyn,36047044500,40.70636,-73.91945,17.0,6343,22.735,0.77,14.24,0.802,19.714,30.25,0.65,1.34,86717.0,14.6,0.6067961165048543,9709.0,293.2,2.0,Jefferson St,Mid-High,Moderate
5045.05,Division Ave & Hooper St,Brooklyn,36047052900,40.70684203101325,-73.9544353965357,61.0,18041,49.427,0.8,12.86,0.728,46.46,56.875,0.82,0.81,39549.0,16.4,0.5454545454545454,6100.4,84.7,3.0,Hewes St,Low,Elevated
5051.01,Wyckoff Ave & Jefferson St,Brooklyn,36047044700,40.707165,-73.923711,27.0,23167,63.471,0.77,12.72,0.742,53.908,87.471,0.62,2.35,89511.0,34.5,0.7630480167014614,5884.2,91.5,1.0,Jefferson St,Mid-High,High
5051.02,Irving Ave & Jefferson St,Brooklyn,36047044700,40.70538,-73.92535,19.0,16297,44.649,0.786,14.04,0.723,39.452,57.692,0.68,2.35,89511.0,34.5,0.7630480167014614,5884.2,246.6,1.0,Jefferson St,Mid-High,High
5053.01,Lee Ave & Taylor St,Brooklyn,36047053500,40.706732,-73.961241,25.0,3499,9.666,0.761,14.98,0.644,9.835,9.235,1.06,0.39,49244.0,36.1,0.6529209621993127,8928.8,344.9,1.0,Marcy Av,Low,High
5057.07,67 Ave & Fresh Pond Rd,Queens,36081058500,40.70575,-73.89676,30.0,5708,19.415,0.799,12.45,0.807,19.762,18.548,1.07,0.65,101157.0,6.0,0.5095502156500308,9482.2,88.8,1.0,Fresh Pond Rd,Mid-High,Low
5057.09,64 St & Woodbine St,Queens,36081061301,40.70809,-73.89549,19.0,4580,12.582,0.757,14.73,0.857,12.265,13.375,0.92,0.66,93669.0,11.6,0.4784530386740331,2539.6,214.2,1.0,Fresh Pond Rd,Mid-High,Moderate
5059.02,McKibbin St & Bogart St,Brooklyn,36047048500,40.706237,-73.933871,30.0,24814,67.984,0.813,11.89,0.731,63.628,78.913,0.81,2.27,130278.0,25.2,0.6166347992351816,1798.7,61.8,1.0,Morgan Av,Mid-High,Elevated
5065.1,Maiden Ln & Pearl St,Manhattan,36061000700,40.70706456,-74.00731853,29.0,465,4.471,0.885,12.45,0.701,4.514,4.367,1.03,0.15,190388.0,3.8,0.8610260336906586,20629.5,152.6,7.0,Wall St,High,Low
5065.10,Maiden Ln & Pearl St,Manhattan,36061000700,40.70706456,-74.00731853,29.0,27019,74.025,0.828,14.1,0.684,75.582,70.115,1.08,2.55,190388.0,3.8,0.8610260336906586,20629.5,152.6,7.0,Wall St,High,Low
5065.12,William St & Pine St,Manhattan,36061000700,40.70717936,-74.00887308,57.0,31626,98.217,0.835,13.85,0.726,107.496,75.022,1.43,1.72,190388.0,3.8,0.8610260336906586,20629.5,44.2,10.0,Wall St,High,Low
5065.14,Cliff St & Fulton St,Manhattan,36061001502,40.70838,-74.00495,65.0,45139,125.386,0.85,12.98,0.699,127.302,120.539,1.06,1.93,204310.0,5.8,0.8932186234817814,18927.7,178.7,5.0,Fulton St,High,Low
5066.03,Fairview Ave & Linden St,Queens,36081058900,40.70694,-73.90632,19.0,7014,27.723,0.803,10.51,0.82,26.552,30.667,0.87,1.46,60224.0,28.3,0.6824146981627297,11526.5,391.2,2.0,Forest Av,Mid-Low,High
5068.02,Montrose Ave & Bushwick Ave,Brooklyn,36047049302,40.70767788,-73.94016171,42.0,46695,127.582,0.822,12.11,0.766,116.015,156.721,0.74,3.04,82423.0,32.3,0.8198454656364376,15350.7,27.1,2.0,Montrose Av,Mid-Low,High
5073.07,Greenwich St & Rector St,Manhattan,36061001300,40.70806582380646,-74.0135595202446,59.0,25585,70.288,0.8,14.32,0.7,72.617,64.388,1.13,1.19,171923.0,11.9,0.9233812949640288,8763.7,64.3,9.0,Rector St,High,Moderate
5074.08,Woodward Ave & Harman St,Queens,36081059100,40.70793,-73.91092,19.0,7255,25.191,0.833,10.04,0.795,25.199,25.171,1.0,1.33,53832.0,26.1,0.6436943272386311,10556.3,634.1,0.0,Seneca Av,Low,High
5076.04,Scholes St & Lorimer St,Brooklyn,36047051100,40.708323,-73.948732,27.0,25281,69.263,0.874,11.34,0.712,66.364,76.538,0.87,2.57,88457.0,19.6,0.7505219206680585,12050.0,281.4,2.0,Broadway,Mid-High,Elevated
5082.08,Jefferson St & Cypress Ave,Brooklyn,36047044700,40.70907,-73.92157,25.0,16234,44.599,0.798,14.36,0.803,38.719,59.298,0.65,1.78,89511.0,34.5,0.7630480167014614,5884.2,296.3,1.0,Jefferson St,Mid-High,High
